sample_id,dataset,split,image_path,person_index,localization_l2,failure,final_entropy,final_negative_peak,final_negative_margin,final_spread,pairwise_peak_distance_mean,pairwise_peak_distance_max,pairwise_js_mean,pairwise_js_max,geometry_semantics_conflict,semantic_peak_outside_geometry_support,probe_l2_2,probe_l2_5,probe_l2_8,probe_l2_11,risk_random,risk_final_confidence,risk_final_plus_disagreement
synthetic-c300743a2e41b96d899b,synthetic,smoke,synthetic/synthetic_00065.jpg,0,0.20035426341007842,1,0.6922645073783684,-0.02169281865573938,-0.0007512160022023172,0.12206351232187333,0.12819599450191407,0.2280989616730798,0.3591941242806229,0.6395174150436393,0.55702474041827,1,0.045367806209847324,0.07665133906870998,0.13772791167541468,0.2626666754831672,0.355496333672246,1.0909517570946918,1.4501278119841128
synthetic-c5ddd7068139444444ba,synthetic,smoke,synthetic/synthetic_00066.jpg,0,0.03404438911890739,0,0.509304669388455,-0.07951668533884662,-0.015473171775444827,0.06449054408609856,0.0313356297029365,0.04561979233461597,0.011469744507119939,0.02808608825028544,0.011404948083653981,0,0.02618837909584055,0.02618837909584055,0.024044441902246666,0.03404438911890739,0.6822827724166021,-1.5059883119663215,-1.1307367154640546
synthetic-c47c7e7d088b50e1c770,synthetic,smoke,synthetic/synthetic_00067.jpg,0,0.12680225268989803,0,0.6150096806037798,-0.03815189151474434,-0.003273701988435483,0.09302467921454656,0.05376344086021507,0.09677419354838712,0.1392750521848627,0.3361139323374961,0.022809896167307983,0,0.06535112880104178,0.016590020612041304,0.0959073936743229,0.0959073936743229,0.6767675987965228,0.19103303450563006,0.022368107489277762
synthetic-7a17098d676a0084ffa5,synthetic,smoke,synthetic/synthetic_00068.jpg,0,0.17350290414277555,1,0.6563140515081012,-0.028701231943483452,-0.001999793306888129,0.10734143587148215,0.06719609409922665,0.11630810566012867,0.1709806205496511,0.32857128615893283,0.025502239194906278,0,0.0653293879515794,0.03450884026182792,0.10375088626656044,0.14548819152104941,0.05233537626093199,0.660191559244371,0.3170589204992979
synthetic-137b69be4c3ce01aa50e,synthetic,smoke,synthetic/synthetic_00069.jpg,0,0.05337795931798544,0,0.6189325441416208,-0.036904096653671614,-0.001954495325283988,0.09430356040642915,0.09633414743684703,0.1644845004384769,0.2216368792362113,0.43217411348825163,0.0,0,0.07706644714872467,0.022779389156410795,0.09553533758404949,0.05357075367043805,0.9631901689604581,0.29587790125742824,0.37906076605204986
synthetic-7eadf2ce8e8acc749e4c,synthetic,smoke,synthetic/synthetic_00070.jpg,0,0.01986997115511438,0,0.5269565205070491,-0.06987132121455895,-0.009706624026419038,0.06855918124461437,0.03133562970293649,0.045619792334615945,0.041883359414679446,0.10316073763338339,0.0,0,0.05095258754711725,0.03414804885028666,0.01986997115511438,0.03414804885028666,0.6002855524066122,-1.024861623643433,-0.8608384754417384
synthetic-66e6ffc372a36f981f6e,synthetic,smoke,synthetic/synthetic_00071.jpg,0,0.033607065866123366,0,0.6465510943693625,-0.029676835162606326,-0.0005827093898405772,0.10395259155649916,0.03763440860215056,0.06451612903225812,0.08300589906533028,0.1985587742882146,0.011404948083653981,0,0.033607065866123366,0.05764739684412611,0.03535203133508819,0.033607065866123366,0.13392383807805874,0.6441503585131994,0.013083539472876278
synthetic-f86b907aea23679cb55b,synthetic,smoke,synthetic/synthetic_00072.jpg,0,0.273564296143231,1,0.7022205730213675,-0.020251414016673665,-0.00014164444325310763,0.12610713568541257,0.1773079983989194,0.3043219720018259,0.5049610582465419,0.6874520862457869,0.55702474041827,1,0.04364651427395091,0.10336798579721196,0.20483135781740694,0.29283250667165867,0.5673528936267954,1.2179346704449712,1.8853594798933366
synthetic-e32a0bc43064688416ff,synthetic,smoke,synthetic/synthetic_00073.jpg,0,0.0889387537603911,0,0.5841984595239328,-0.04451636202130729,-0.0005384702689591805,0.08362508884316629,0.029108675066522,0.045619792334615945,0.05658568568024103,0.10048399489384,0.011404948083653992,0,0.058344514860177873,0.0889387537603911,0.0888676956568343,0.0888676956568343,0.8754463070421585,0.04110885329428696,-0.3757672053573351
synthetic-b8a48a74c4bc6ab29901,synthetic,smoke,synthetic/synthetic_00074.jpg,0,0.04103932062585779,0,0.5514731549688345,-0.057925910750389796,-0.003538059080141695,0.0746390288396501,0.042088317874979485,0.06451612903225801,0.029212715232411337,0.0678989387319521,0.0,0,0.03446480251865855,0.023684090943180358,0.0689973949584988,0.04103932062585779,0.7822583294830333,-0.45413196947306583,-0.5801107151025007
synthetic-863c17beb40a60a941b5,synthetic,smoke,synthetic/synthetic_00075.jpg,0,0.12770290092846306,0,0.5780205280855991,-0.04289644405339655,-0.0009572935608173974,0.0903398240126639,0.11161762917963723,0.18247916933846386,0.3259457989012859,0.5472374061113079,0.04112112510961923,0,0.04534252610772711,0.04534252610772711,0.08390259519415727,0.15331172941021462,0.993628026586261,0.09419473762954571,0.5215187461856947
synthetic-728737d25071aa529d80,synthetic,smoke,synthetic/synthetic_00076.jpg,0,0.12125799725022857,0,0.5375627107068955,-0.06439697491702304,-0.005535129584867467,0.07112604025547169,0.042399728588025105,0.07213122508063834,0.0842219427497675,0.2081360337336307,0.0,0,0.044775944079482634,0.05883295002158719,0.0900324744338925,0.0900324744338925,0.0018422680452824247,-0.7031271374613803,-0.5631348563872228
synthetic-92ea48759fb74039448e,synthetic,smoke,synthetic/synthetic_00077.jpg,0,0.052163787076400354,0,0.599895975860859,-0.04193492939362552,-0.0020102983750577633,0.08827741882455835,0.0572595781713596,0.09677419354838712,0.11032927385744858,0.2518923872544511,0.011404948083653981,0,0.011551126979524403,0.052163787076400354,0.08333405219944306,0.06318038322671218,0.9777273781635986,0.10588341489109869,-0.07938299530491437
synthetic-0f421dfd7bca2c07d1a0,synthetic,smoke,synthetic/synthetic_00078.jpg,0,0.2086081650666922,1,0.6740267459247076,-0.0246872811308563,-2.0149933943610504e-05,0.11413755133722268,0.12644214161447978,0.2280989616730798,0.3803203081891436,0.6468882305535641,0.5483870967741935,1,0.039808741350517,0.09658194677218733,0.14866793527219999,0.2525196016028009,0.5717903872693136,0.938225192877554,1.3933022701013824
synthetic-59b441239abfa4aff563,synthetic,smoke,synthetic/synthetic_00079.jpg,0,0.03593417516121048,0,0.677920136056589,-0.02234026070841203,-0.0007917193817389111,0.11842113873498275,0.0734948729984407,0.1163081056601287,0.15171501955055974,0.33403651987524274,0.025502239194906278,0,0.06322307301055853,0.03593417516121048,0.06037733573193114,0.07996957380806481,0.11327001080255672,0.9880237132787266,0.46646713497349157
synthetic-4df21414ec8ceeb26003,synthetic,smoke,synthetic/synthetic_00080.jpg,0,0.06551891088122924,0,0.5781121991844366,-0.0488144567490168,-0.0033527726326628565,0.08186260987329518,0.05630180620967518,0.07213122508063845,0.14473125934329176,0.24173347086454022,0.025502239194906292,0,0.048972951821250034,0.04956911676750449,0.02155640892405984,0.06551891088122924,0.8509588337686297,-0.17814994101122628,-0.21329538259600617
synthetic-4c816e79c14ef2633616,synthetic,smoke,synthetic/synthetic_00081.jpg,0,0.18267188908347803,1,0.632132565527434,-0.03279010188250252,-0.001208513057400544,0.09888255506673442,0.10029128200540345,0.16129032258064516,0.2481997452763477,0.45349273586758887,0.03225806451612901,0,0.05966497853322674,0.07001716644054408,0.16769101087516308,0.20956149438208527,0.13753877898526,0.47248681674735127,0.5142345042334205
synthetic-074c8741af63574faa5d,synthetic,smoke,synthetic/synthetic_00082.jpg,0,0.20181275865592552,1,0.6536604761928487,-0.028366819466326052,-3.1248514798389027e-05,0.10636064598582964,0.11401516928437838,0.18809522241436455,0.3734208021742089,0.5988538382550479,0.025502239194906285,0,0.010937360242533884,0.09673733275005922,0.1730784000218833,0.18847246059097233,0.9591619208791937,0.7373410038207512,0.876933010355661
synthetic-6950703996409f435bf5,synthetic,smoke,synthetic/synthetic_00083.jpg,0,0.11559577011285056,0,0.5362025474570565,-0.05636861210628413,-0.003387736229764432,0.07349179461124915,0.050003027310461134,0.07213122508063842,0.1046510957170685,0.21479135202659116,0.011404948083653992,0,0.05693353635562961,0.05175395237974926,0.05556357685705502,0.08513685494876135,0.07252543325627503,-0.50066893756882,-0.4270443871484985
synthetic-ae896c5a339ce6ef16f3,synthetic,smoke,synthetic/synthetic_00084.jpg,0,0.007240209873128108,0,0.5644087453530615,-0.05151813832982059,-0.006191194490656325,0.07874441530224913,0.04431527251139397,0.06451612903225801,0.059736791024719633,0.10925582329081963,0.0,0,0.05739284263292052,0.03696072280871844,0.007240209873128108,0.007240209873128108,0.27326305980243126,-0.4271356964263877,-0.516771602941549
synthetic-1d4e34192afd5224726b,synthetic,smoke,synthetic/synthetic_00085.jpg,0,0.02070664367524346,0,0.6546126893920644,-0.02881576983344191,-0.0011601284016794118,0.10671858463315423,0.05537937139648258,0.07213122508063831,0.09646992651535008,0.16891075868226463,0.022809896167307962,0,0.02354342832233973,0.049799120389546044,0.02070664367524346,0.047645513747006395,0.7415392019181793,0.6862077996838718,0.0910294244104627
synthetic-7c6620b1e42ca1cf5574,synthetic,smoke,synthetic/synthetic_00086.jpg,0,0.025952345117670576,0,0.6922306952735601,-0.020435148943248795,-0.00019571169004569192,0.12360758387360012,0.03133562970293657,0.04561979233461605,0.03450151141157709,0.060106860074102014,0.011404948083654021,0,0.05846691504203166,0.0635715462896614,0.037160064012089926,0.037160064012089926,0.6972208667227717,1.1479451234312263,0.08359595517928042
synthetic-2ed6036f95503d8d4f3c,synthetic,smoke,synthetic/synthetic_00087.jpg,0,0.2117989754568742,1,0.6800516971429449,-0.024043147744482067,-0.000723730972447021,0.11655409583461612,0.12827926245632348,0.18809522241436452,0.41216822271566284,0.5922366816314488,0.0,0,0.04244156156467686,0.06277099736410732,0.2117989754568742,0.2117989754568742,0.2822354862781993,0.9606783915043192,1.0257373834032946
synthetic-f82abaf88aae6f473e2f,synthetic,smoke,synthetic/synthetic_00088.jpg,0,0.1756287280302288,1,0.6245378281297643,-0.031480546165161584,-0.0011182957109496273,0.09925666947004398,0.09619850659673208,0.16129032258064516,0.27637840755727205,0.49858933184073195,0.016129032258064502,0,0.024295851303183544,0.06776060602250102,0.14748975494764086,0.14748975494764086,0.4867916893596568,0.46639492683351014,0.5370870770746584
synthetic-9f23aef1bb2a9b9ce685,synthetic,smoke,synthetic/synthetic_00089.jpg,0,0.029567657499258708,0,0.6702232764681741,-0.025801037712597286,-0.0011103236471865993,0.1127153830529326,0.05725957817135959,0.09677419354838712,0.08078032840467547,0.18862957468272434,0.011404948083653981,0,0.03571623949714427,0.022099796612794244,0.06002692873270729,0.009918949889248312,0.5215830236609701,0.8444302445920071,0.19284509308679756
synthetic-4b62c978364c0847165d,synthetic,smoke,synthetic/synthetic_00090.jpg,0,0.0683728845060817,0,0.5561232120213172,-0.054515400472599174,-0.0011743946448415435,0.07585163996473286,0.02150537634408604,0.03225806451612906,0.05541304942725483,0.1224143990672158,0.011404948083654,0,0.024179671765819706,0.024179671765819706,0.05139654196804173,0.05139654196804173,0.6057942237557983,-0.2767009875370484,-0.5457939255472236
synthetic-bc23ace60658ed8758b1,synthetic,smoke,synthetic/synthetic_00091.jpg,0,0.028316925046884604,0,0.5398291974737365,-0.06308650873638308,-0.004415595255542637,0.0716869385284219,0.04650688999931659,0.07213122508063838,0.06609295674324026,0.14971522321137168,0.022809896167307983,0,0.028316925046884604,0.030967646903065464,0.05919665785644536,0.05096887612562025,0.8191170473238191,-0.6218730825726947,-0.5474163787007496
synthetic-9969872577e27c39075e,synthetic,smoke,synthetic/synthetic_00092.jpg,0,0.039896774224401604,0,0.6317100339990213,-0.032377994234204815,-0.00012798209852976639,0.0987938966846584,0.055379371396482656,0.07213122508063842,0.10543799778020498,0.23363028554329074,0.011404948083654021,0,0.03683056393818023,0.06088907725182696,0.039896774224401604,0.00886719306311312,0.9328502211029266,0.5260524372688423,0.05346966016512186
synthetic-5b3fe1e755fd23489870,synthetic,smoke,synthetic/synthetic_00093.jpg,0,0.21444066405630652,1,0.655567814320216,-0.024326806884371888,-0.00018976561750837923,0.1124797241226472,0.15307692032574416,0.2885249003225535,0.46195310902866726,0.6856796830413763,0.5411211251096193,1,0.046761655051251294,0.116152080144616,0.14745201138525216,0.25298461087691665,0.22698734490914607,0.8474881622983578,1.590456589478127
synthetic-2159fc4e29f8a18d30b8,synthetic,smoke,synthetic/synthetic_00094.jpg,0,0.18373663361197728,1,0.6787462075883939,-0.02329411240681561,-0.00047416288181907976,0.11686608600390014,0.10630853314779865,0.19354838709677424,0.32940894662837006,0.6252957993420076,0.5470238056035911,1,0.026208652547211452,0.09187612809450832,0.11952435352581472,0.21322141942869488,0.8536775981456599,0.9788215697252899,1.2565408403559464
synthetic-874cdaaa62e8e1645fea,synthetic,smoke,synthetic/synthetic_00095.jpg,0,0.13004023554964683,0,0.5513825802034823,-0.05151038090764801,-0.0029479171498140236,0.07736479501965163,0.08045181047223786,0.14426245016127676,0.21469325409851683,0.4569728953193048,0.5411211251096192,1,0.027013775346266842,0.04490014713235036,0.06761863318428847,0.1348348621424153,0.3058692318640339,-0.33326484664971856,0.35358760389757543
synthetic-ec60c7f243e769efe907,synthetic,smoke,synthetic/synthetic_00096.jpg,0,0.043382043093307274,0,0.5924897009754788,-0.042614969370199554,-0.00294474860260089,0.0864703762360063,0.042088317874979485,0.06451612903225801,0.06253721281513805,0.1057167696027227,0.011404948083653981,0,0.019349136663851695,0.06280960271109533,0.043382043093307274,0.04209610591460338,0.8103788372615033,0.0061822724203503265,-0.32283368678384616
synthetic-fbd67313c4ba1d51e5fb,synthetic,smoke,synthetic/synthetic_00097.jpg,0,0.031763241855798215,0,0.7088127493137122,-0.019190675917157722,-0.0003312954135076436,0.12927556569944898,0.043357500549709556,0.07213122508063836,0.08496278393596012,0.16547754935211292,0.011404948083653981,0,0.06254626794034474,0.031763241855798215,0.04964252645921123,0.03891494999583094,0.5714280776563354,1.280176002600475,0.3062497187958516
synthetic-fe64f7e639688ea68d9d,synthetic,smoke,synthetic/synthetic_00098.jpg,0,0.05658898381796772,0,0.5576767589699269,-0.05483017036949174,-0.0016297309041531857,0.07626113955117515,0.031335629702936484,0.04561979233461593,0.03582174291298614,0.09307907493319924,0.011404948083653981,0,0.04072217793739856,0.047128549434880616,0.02619892542986021,0.02619892542986021,0.7011874929455545,-0.29121964349736895,-0.5380923270017388
synthetic-8a3157d075cb5d2c2015,synthetic,smoke,synthetic/synthetic_00099.jpg,0,0.03157002099030206,0,0.5264563060335224,-0.06626245074745366,-0.00011389491889150782,0.06846681046758686,0.045549118037632126,0.07213122508063836,0.06415144787684453,0.13194830333535074,0.025502239194906278,0,0.015960828922497543,0.016249470035129623,0.016249470035129623,0.060606228703857734,0.08472880572859942,-0.5298368090399341,-0.518061470984257
synthetic-2d93293129ed64040e00,synthetic,smoke,synthetic/synthetic_00100.jpg,0,0.009178242360538345,0,0.6132105283212335,-0.0380685846264266,-0.002696504897064876,0.09257031379151352,0.04335750054970957,0.07213122508063838,0.05685025170101094,0.1517309463486587,0.016129032258064505,0,0.009178242360538345,0.040113199620734355,0.034512933576787315,0.04024225308170047,0.796467658239215,0.20786613096216414,-0.19707032034001404
synthetic-b821e473f3e99e5155b6,synthetic,smoke,synthetic/synthetic_00101.jpg,0,0.04361481556429525,0,0.7033687686834438,-0.020632230523954617,-0.0007070548338859624,0.1263547698088937,0.055379371396482684,0.07213122508063846,0.11492380052585871,0.20471062658885647,0.011404948083653981,0,0.041502595758132504,0.011785305782577452,0.06985434764976578,0.04361481556429525,0.292141021422046,1.1940850883723462,0.3431448643563222
synthetic-36715502f20c17f62e2b,synthetic,smoke,synthetic/synthetic_00102.jpg,0,0.2748840681357952,1,0.7471923784089542,-0.015091802933123108,-0.00018418803986852174,0.14718711115370764,0.17147633521434924,0.3060268703388753,0.46196632648081554,0.6836886496915526,0.569373590863247,1,0.010586459213739633,0.09850207091336981,0.17636967789832297,0.304074680000593,0.3112005785504275,1.6772537225704456,2.0478325364673946
synthetic-d01b1930f3c1f5f9c6a9,synthetic,smoke,synthetic/synthetic_00103.jpg,0,0.01075178573903954,0,0.6672365655358474,-0.024870710501847318,-0.0002970278205905036,0.11256062304436414,0.016129032258064557,0.032258064516129115,0.037421258225268345,0.08882865295035872,0.0,0,0.01075178573903954,0.02058202946346637,0.01075178573903954,0.01075178573903954,0.8319179755498898,0.8799457962824127,-0.08391627012839649
synthetic-f582716937a27a8b8608,synthetic,smoke,synthetic/synthetic_00104.jpg,0,0.020126581438811898,0,0.4152702530341723,-0.13815144406701266,-0.009749292118806735,0.04655433650523764,0.016129032258064557,0.032258064516129115,0.021084128505660115,0.04878686418923009,0.011404948083654021,0,0.020126581438811898,0.020126581438811898,0.020126581438811898,0.018357971654443958,0.6542769780471869,-2.328873510918349,-1.5369308434716786
synthetic-7a68fee6ef0d91d48ef0,synthetic,smoke,synthetic/synthetic_00105.jpg,0,0.0549667326777053,0,0.6260795018758759,-0.03490959325553914,-0.0011657161373953978,0.09666286821680378,0.02150537634408604,0.03225806451612906,0.05935003801079202,0.11004107470906206,0.0,0,0.04741022537059972,0.04741022537059972,0.024979839238696684,0.024979839238696684,0.1901018999602213,0.4065083666610012,-0.2520258666248772
synthetic-4b79223038acf5380e28,synthetic,smoke,synthetic/synthetic_00106.jpg,0,0.008094487778498412,0,0.5904976971609905,-0.045339877533581964,-0.005338781562651676,0.08544846900803778,0.016129032258064502,0.032258064516129004,0.013477996613398517,0.03661395751409141,0.0,0,0.008094487778498412,0.008094487778498412,0.039145474129223555,0.008094487778498412,0.46487541387764997,-0.15450645230287338,-0.5895494922352467
synthetic-b8b6dc33cde3e98aa6a2,synthetic,smoke,synthetic/synthetic_00107.jpg,0,0.02799903794146163,0,0.5690945570535203,-0.05053339507812912,-0.0004883315880221742,0.07933937757652354,0.04462668322443963,0.07213122508063838,0.07921158302773285,0.15883670844385886,0.016129032258064516,0,0.05671511192465027,0.02799903794146163,0.025627949274223658,0.02799903794146163,0.341473472559053,-0.1180961319911564,-0.3171453851001034
synthetic-a760b56ea5fb95d329c5,synthetic,smoke,synthetic/synthetic_00108.jpg,0,0.1613875110681425,1,0.6481692456641065,-0.02978213435960298,-0.0002372240921138906,0.10435386936032769,0.1428228051560932,0.2580645161290323,0.376825594109152,0.6514360020234994,0.03606561254031919,0,0.07144828451829,0.06814169862806015,0.13022515572327928,0.19682748213993487,0.8181151793598876,0.6704729365929202,1.059165649202547
synthetic-a3cf060ba7eb94c70016,synthetic,smoke,synthetic/synthetic_00109.jpg,0,0.03756234697442207,0,0.6509674021888252,-0.029325385304589523,-0.0014778080157940646,0.10546523584093724,0.057606326032897136,0.09123958466923195,0.09809375616790128,0.20203435890072513,0.016129032258064512,0,0.014683272280127972,0.017346864011410088,0.05726028033505333,0.080169795617947,0.9669461316501844,0.6380291899398765,0.11745159561108097
synthetic-3393d91ad758dcd6f7fe,synthetic,smoke,synthetic/synthetic_00110.jpg,0,0.030967320450638647,0,0.629189378442017,-0.03358541396029309,-0.0011014069947285973,0.09791516594190966,0.044315272511394,0.06451612903225806,0.059743538779807016,0.11735023875212691,0.011404948083653992,0,0.03478617164328287,0.03478617164328287,0.05158485372848457,0.06107283209966827,0.10655719856045687,0.44812126016400494,-0.11692710373750609
synthetic-0632fc4b52118f6e87c0,synthetic,smoke,synthetic/synthetic_00111.jpg,0,0.2516825331985968,1,0.6315242251272594,-0.027065064087698383,-0.0009268989943749702,0.10535210821413372,0.16343323656981548,0.275613024042501,0.44147760994108526,0.6702393209177289,0.03225806451612903,0,0.05376262192641447,0.059248590841380455,0.1715641686883843,0.2236675946622599,0.8359720114627394,0.614885018079441,1.1723466796932382
synthetic-24cddeccf3069f0b9f54,synthetic,smoke,synthetic/synthetic_00112.jpg,0,0.022810981444006943,0,0.6126220672569919,-0.03807000675799522,-0.0007152458671959086,0.09225803919900526,0.022809896167307966,0.04561979233461593,0.030455059283533353,0.0748227222747489,0.016129032258064502,0,0.021450894151217578,0.021450894151217578,0.021450894151217578,0.022810981444006943,0.6276699568520071,0.2978755544746762,-0.3092087616078886
synthetic-8b642eace949bab43e8f,synthetic,smoke,synthetic/synthetic_00113.jpg,0,0.043424927217073944,0,0.4558872256769803,-0.11087845606241033,-0.013310241929765085,0.05359135979551365,0.03671197378895801,0.04561979233461597,0.031632530107547754,0.056382750028121556,0.016129032258064516,0,0.017348273107104486,0.043424927217073944,0.018684283340392564,0.04286705541161864,0.40948647610495204,-2.01639026210628,-1.3102871892565657
synthetic-1fb718b07041317f01c4,synthetic,smoke,synthetic/synthetic_00114.jpg,0,0.022533007415403396,0,0.5392132958047778,-0.0634382859586487,-0.005871323269847489,0.07153744207070693,0.016129032258064557,0.032258064516129115,0.013397184102001093,0.03375621381404846,0.0,0,0.022533007415403396,0.022533007415403396,0.04662499640305692,0.022533007415403396,0.4143032960382045,-0.6995936385735062,-0.8333385236279304
synthetic-31e21737b0da8837ffb8,synthetic,smoke,synthetic/synthetic_00115.jpg,0,0.20750602182905717,1,0.6427119619324748,-0.027659676228578966,-0.0009613151828150937,0.10622913305798345,0.12247290255435506,0.18247916933846386,0.37188310254798385,0.5836785720352904,0.016129032258064502,0,0.007625434651867097,0.09856590910733713,0.16387514547861484,0.1843375808143287,0.15108444796615916,0.6581923411454336,0.8410001453035294
synthetic-43013ac0fbbbbf14e23f,synthetic,smoke,synthetic/synthetic_00116.jpg,0,0.03520659435825772,0,0.6243186394514557,-0.03570014291445657,-0.00248615783683602,0.09608563427134917,0.042088317874979526,0.06451612903225812,0.07394547061830951,0.14902817759390516,0.011404948083653981,0,0.07165726701696676,0.03141223990144192,0.04701671619034967,0.03520659435825772,0.11144398233584984,0.3220134086796684,-0.15116594066661612
synthetic-6d1590351b8ec2128f34,synthetic,smoke,synthetic/synthetic_00117.jpg,0,0.04905709885402203,0,0.6415744641404347,-0.03131343079260653,-0.0009761991832760095,0.1020192909300207,0.0313356297029365,0.04561979233461597,0.0245546316205639,0.05030277254043456,0.011404948083653981,0,0.017914264787653688,0.04905709885402203,0.03382775867956592,0.04905709885402203,0.5185572699975468,0.5688593954083281,-0.18674648312117678
synthetic-d74eca40593621210492,synthetic,smoke,synthetic/synthetic_00118.jpg,0,0.00435684042376697,0,0.5841845843298895,-0.045253804703208084,-0.0007814631451462523,0.08372119924960596,0.059486532807774106,0.0967741935483871,0.08453800461090459,0.18457396107558954,0.016129032258064536,0,0.03358198577995707,0.029382636846122245,0.060504724093115504,0.03512264391482026,0.7260908112285159,0.02355019982228619,-0.16252796443949957
synthetic-7d8501b4805ef580bff2,synthetic,smoke,synthetic/synthetic_00119.jpg,0,0.19879035608450135,1,0.5967812451348693,-0.036031343753898985,-0.00022286276502451324,0.09325444216036766,0.12489042894887377,0.18247916933846386,0.36026169515705203,0.586521230672118,0.011404948083653981,0,0.05323876514653802,0.0670616823806556,0.18412807504279943,0.15471881009122068,0.33828179012804016,0.2959900449785028,0.6756748867229163
synthetic-71ff95da0379cde7b462,synthetic,smoke,synthetic/synthetic_00120.jpg,0,0.23118330763585118,1,0.6420519035198271,-0.03088330243800983,-0.0001785248463631317,0.10220474093150554,0.15653554644404014,0.22809896167307978,0.42733208289100527,0.6307579987505176,0.5798346365855779,1,0.03768230752869804,0.06438271078821592,0.21853441076482052,0.2510784832887476,0.17115978368011875,0.6154073646554907,1.3754898571175669
synthetic-ad974baa3758880a1e1c,synthetic,smoke,synthetic/synthetic_00121.jpg,0,0.12939476042622164,0,0.5837019601721596,-0.04123679896742961,-0.00025463884257907743,0.0856314051020921,0.061316765307998185,0.10200895677962511,0.1616406356029201,0.357384902209755,0.022809896167307983,0,0.033250936804388335,0.06049973704808261,0.09214192702064737,0.12227419228764515,0.12767522393815878,0.10775056264626723,0.041271451109344215
synthetic-c3cc99d515e8dde031be,synthetic,smoke,synthetic/synthetic_00122.jpg,0,0.026511985139899222,0,0.5875006036115392,-0.04613752958854903,-0.004324535535902792,0.08456538874635142,0.051272209985191185,0.07213122508063836,0.09333958313106445,0.20682400200530043,0.011404948083654,0,0.0706601032170336,0.020585129899544342,0.02446034154609772,0.020585129899544342,0.14768952603713204,-0.13418627841895878,-0.2739989713263522
synthetic-f2630fba411b4833d554,synthetic,smoke,synthetic/synthetic_00123.jpg,0,0.03490534460358832,0,0.573654102140411,-0.04925869698594559,-0.002628534960679302,0.08072613594877277,0.022809896167308014,0.04561979233461603,0.01440647503944354,0.03744329577247457,0.0,0,0.032796485260521736,0.017955734239172974,0.017955734239172974,0.017955734239172974,0.787139766886694,-0.17681500509519688,-0.561614015523195
synthetic-46e6e702c39360fec58c,synthetic,smoke,synthetic/synthetic_00124.jpg,0,0.03914906481221418,0,0.5929669697558839,-0.043817116947727844,-0.0019252859164883077,0.08618276102815503,0.0420883178749795,0.06451612903225801,0.06440896209227388,0.13451445307303925,0.0,0,0.03914906481221418,0.01769134404008271,0.02975040368001716,0.015241568075413462,0.24234541726043024,0.042528060143600895,-0.29712730401330245
synthetic-fbd483fc829c45d0ca60,synthetic,smoke,synthetic/synthetic_00125.jpg,0,0.21868976292419529,1,0.6419268231894649,-0.02707214945539521,-0.0006419554230664495,0.10507969609346465,0.16506943806084848,0.2885249003225535,0.461038854978048,0.6813208764761363,0.5868574968892661,1,0.03951720267853793,0.05752007397454107,0.15333190457366896,0.267349989897409,0.7399034480069593,0.6625854556625046,1.5631896092586337
synthetic-e27754a4f9384f2c3a49,synthetic,smoke,synthetic/synthetic_00126.jpg,0,0.03239421735807228,0,0.5549893540315022,-0.05716488116052738,-0.004772470251460555,0.0755541533818835,0.055379371396482635,0.0721312250806384,0.09060340578796004,0.17602627519157832,0.01612903225806453,0,0.037269632263090324,0.04666735954607083,0.016142129979211727,0.05463135419894214,0.08420731288502192,-0.4832061792443024,-0.43367455819271644
synthetic-9bf92db49ceb2bd9c58a,synthetic,smoke,synthetic/synthetic_00127.jpg,0,0.028536195324504316,0,0.6904489955873861,-0.022247882926306816,-0.0005540226284982096,0.1209767432152918,0.06267125940587304,0.09123958466923199,0.13037634484870658,0.23264474469038965,0.011404948083653992,0,0.09159836199342977,0.04928281013709776,0.03395524277909522,0.04928281013709776,0.6171006221020253,1.0758023259138807,0.3638352166089389
synthetic-9624421cf2b296918c69,synthetic,smoke,synthetic/synthetic_00128.jpg,0,0.05185963603671475,0,0.4420372251798559,-0.11562092099763739,-0.0024160278755290393,0.051079713038015694,0.016129032258064502,0.032258064516129004,0.04282972743878882,0.0857453267252353,0.0,0,0.010468644659335339,0.03254423949667366,0.03254423949667366,0.03254423949667366,0.36914398868209697,-1.613267396644569,-1.1892671717970547
synthetic-d75ce9674c4deadca094,synthetic,smoke,synthetic/synthetic_00129.jpg,0,0.20890664047165844,1,0.5397215987782261,-0.047715386184643625,-0.0003274912950194178,0.08079884587383564,0.11246913857230507,0.18247916933846386,0.3010728818859076,0.5415699555883791,0.03225806451612906,0,0.05686592427740079,0.05583736038063899,0.16637471761312428,0.20890664047165844,0.20029409674533483,-0.17163231323090422,0.3775953958621062
synthetic-914ca200f0e807216746,synthetic,smoke,synthetic/synthetic_00130.jpg,0,0.045455168690065426,0,0.638094375658325,-0.031813321335474466,-0.00015129969357480927,0.10077339492405657,0.05760632603289717,0.09123958466923202,0.12004680972271335,0.19228295475784676,0.022809896167308,0,0.06614707419000351,0.036243433842442,0.045455168690065426,0.07668511688586971,0.7213803380293241,0.5767363727002989,0.10668245085017555
synthetic-4ae2d67d7b9623003ef7,synthetic,smoke,synthetic/synthetic_00131.jpg,0,0.06165336240361869,0,0.6526245917949065,-0.028841840753426728,-0.00044542930440896744,0.10597758593059795,0.01612903225806453,0.03225806451612906,0.042451255089103614,0.09016141420568899,0.0,0,0.03606114841831223,0.03606114841831223,0.06165336240361869,0.03606114841831223,0.13612774945783757,0.7045660002407489,-0.1571599918773314
