sample_id,state,sequence_id,previous_path,current_path,previous_person_index,current_person_index,bbox_iou,crowd_bin,head_size_bin,baseline_v0_448_score,learned_sasa_ggsf_512_score,p1a_static_prior_512_score,p1a_prior_residual_512_score,sheet_path,review_valid_transition,review_temporal_context_helpful,review_issue_type,review_notes
69d594438cdc,in_to_out,images/CBS This Morning/11118_11359,images/CBS This Morning/11118_11359/00011289.jpg,images/CBS This Morning/11118_11359/00011290.jpg,2,2,0.9933499584372381,4,small,0.7868638634681702,0.8890436887741089,0.9081923961639404,0.8872854709625244,sheets/086_in_to_out_69d594438cdc.jpg,,,,
d6dc7d3fdf05,out_to_in,images/I Wanna Marry Harry/6137_6162,images/I Wanna Marry Harry/6137_6162/00006144.jpg,images/I Wanna Marry Harry/6137_6162/00006145.jpg,0,0,0.9904134347775967,1,large,0.81041020154953,0.8339577913284302,0.8729562163352966,0.8024618625640869,sheets/087_out_to_in_d6dc7d3fdf05.jpg,,,,
58581c86e346,out_to_in,images/Hell's Kitchen/659_720,images/Hell's Kitchen/659_720/00000682.jpg,images/Hell's Kitchen/659_720/00000683.jpg,0,0,0.9561468230735415,2,medium,0.8387563824653625,0.7857846021652222,0.7535415291786194,0.7716947793960571,sheets/088_out_to_in_58581c86e346.jpg,,,,
98b466b9d7fe,in_to_out,images/Downton Abby/12287_12348,images/Downton Abby/12287_12348/00012331.jpg,images/Downton Abby/12287_12348/00012332.jpg,1,1,0.9992149658025881,2,large,0.8193835616111755,0.9455474615097046,0.9412119388580322,0.9464909434318542,sheets/089_in_to_out_98b466b9d7fe.jpg,,,,
c957ef97f04d,out_to_in,images/Titanic/8367_8512,images/Titanic/8367_8512/00008429.jpg,images/Titanic/8367_8512/00008430.jpg,2,2,0.9901670432785543,3,medium,0.7864192724227905,0.9200987219810486,0.9287999272346497,0.9292108416557312,sheets/090_out_to_in_c957ef97f04d.jpg,,,,
c28bf45d3dbd,out_to_in,images/Titanic/16903_16964,images/Titanic/16903_16964/00016940.jpg,images/Titanic/16903_16964/00016941.jpg,1,1,0.9986115987850149,2,large,0.8034358620643616,0.1442204862833023,0.14905667304992676,0.13419026136398315,sheets/091_out_to_in_c28bf45d3dbd.jpg,,,,
369981cf9602,in_to_out,images/It's Always Sunny in Philadelphia/53310_53430,images/It's Always Sunny in Philadelphia/53310_53430/00053376.jpg,images/It's Always Sunny in Philadelphia/53310_53430/00053377.jpg,1,1,0.9982698961937718,3,large,0.644583523273468,0.5509418845176697,0.5558345913887024,0.5597695708274841,sheets/092_in_to_out_369981cf9602.jpg,,,,
e2edc9e3edf8,in_to_out,images/Hell's Kitchen/659_720,images/Hell's Kitchen/659_720/00000681.jpg,images/Hell's Kitchen/659_720/00000682.jpg,0,0,0.9590589833745963,2,medium,0.8551674485206604,0.7506918907165527,0.7251861691474915,0.7697898745536804,sheets/093_in_to_out_e2edc9e3edf8.jpg,,,,
e2de032012e6,out_to_in,images/Jamie Oliver/4200_4225,images/Jamie Oliver/4200_4225/00004209.jpg,images/Jamie Oliver/4200_4225/00004210.jpg,0,0,0.9846842776503703,2,medium,0.9926867485046387,0.9797762632369995,0.9824946522712708,0.9786462187767029,sheets/094_out_to_in_e2de032012e6.jpg,,,,
b91fb70e616d,out_to_in,images/Downton Abby/4615_4736,images/Downton Abby/4615_4736/00004654.jpg,images/Downton Abby/4615_4736/00004655.jpg,0,0,0.993825736251712,1,large,0.7022237181663513,0.6676623225212097,0.6256316304206848,0.7002697587013245,sheets/095_out_to_in_b91fb70e616d.jpg,,,,
17cc2760e308,out_to_in,images/I Wanna Marry Harry/21794_21867,images/I Wanna Marry Harry/21794_21867/00021819.jpg,images/I Wanna Marry Harry/21794_21867/00021820.jpg,0,0,0.9936707659349454,1,large,0.6918551921844482,0.8929311037063599,0.8963907957077026,0.8946586847305298,sheets/096_out_to_in_17cc2760e308.jpg,,,,
db3f390bdf32,in_to_out,images/Titanic/18881_19001,images/Titanic/18881_19001/00018914.jpg,images/Titanic/18881_19001/00018915.jpg,0,0,0.9860561668589148,2,large,0.8180898427963257,0.6982373595237732,0.7111524343490601,0.7314194440841675,sheets/097_in_to_out_db3f390bdf32.jpg,,,,
b09e62047065,out_to_in,images/Titanic/1318_1367,images/Titanic/1318_1367/00001359.jpg,images/Titanic/1318_1367/00001360.jpg,4,4,0.9471141312848674,5+,medium,0.9571263790130615,0.8118412494659424,0.8759088516235352,0.8456064462661743,sheets/098_out_to_in_b09e62047065.jpg,,,,
7e92dfe6b614,in_to_out,images/Hell's Kitchen/1348_1379,images/Hell's Kitchen/1348_1379/00001359.jpg,images/Hell's Kitchen/1348_1379/00001360.jpg,2,2,0.9852314153198403,3,large,0.8841937780380249,0.8747539520263672,0.8853724002838135,0.9027285575866699,sheets/099_in_to_out_7e92dfe6b614.jpg,,,,
40113f3d6395,in_to_out,images/Downton Abby/17292_17533,images/Downton Abby/17292_17533/00017490.jpg,images/Downton Abby/17292_17533/00017491.jpg,5,5,0.9575194778359801,5+,medium,0.3252776861190796,0.7327834963798523,0.7022367715835571,0.6590977907180786,sheets/100_in_to_out_40113f3d6395.jpg,,,,
ff790730be85,out_to_in,images/I Wanna Marry Harry/9110_9135,images/I Wanna Marry Harry/9110_9135/00009128.jpg,images/I Wanna Marry Harry/9110_9135/00009129.jpg,0,0,0.9968447113328858,2,large,0.6288666129112244,0.52731853723526,0.4512622654438019,0.4037187099456787,sheets/101_out_to_in_ff790730be85.jpg,,,,
69c85c61b0de,in_to_out,images/Titanic/13426_13607,images/Titanic/13426_13607/00013548.jpg,images/Titanic/13426_13607/00013549.jpg,0,0,0.99451689417682,2,large,0.7679705619812012,0.9002695083618164,0.9079116582870483,0.941886305809021,sheets/102_in_to_out_69c85c61b0de.jpg,,,,
7acbe7f4e39e,out_to_in,images/I Wanna Marry Harry/9134_9255,images/I Wanna Marry Harry/9134_9255/00009178.jpg,images/I Wanna Marry Harry/9134_9255/00009179.jpg,1,1,0.9941503015631195,3,large,0.5468286275863647,0.5470445156097412,0.5364797115325928,0.44665899872779846,sheets/103_out_to_in_7acbe7f4e39e.jpg,,,,
30f994ab4eb5,out_to_in,images/Survivor/12257_12378,images/Survivor/12257_12378/00012315.jpg,images/Survivor/12257_12378/00012316.jpg,0,0,0.9835431329616738,2,large,0.660398542881012,0.8868988752365112,0.8833452463150024,0.8821415901184082,sheets/104_out_to_in_30f994ab4eb5.jpg,,,,
e1b0e7e42735,in_to_out,images/Downton Abby/2967_3177,images/Downton Abby/2967_3177/00003152.jpg,images/Downton Abby/2967_3177/00003153.jpg,1,1,0.9977100874414808,2,large,0.6528015732765198,0.8297344446182251,0.8202548623085022,0.8174827098846436,sheets/105_in_to_out_e1b0e7e42735.jpg,,,,
1f9cf602ad8c,in_to_out,images/Survivor/12257_12378,images/Survivor/12257_12378/00012347.jpg,images/Survivor/12257_12378/00012348.jpg,0,0,0.9261066429590411,2,large,0.7938567996025085,0.960813045501709,0.9650792479515076,0.9578273892402649,sheets/106_in_to_out_1f9cf602ad8c.jpg,,,,
415e8a7ccf88,out_to_in,images/Survivor/14055_14116,images/Survivor/14055_14116/00014092.jpg,images/Survivor/14055_14116/00014093.jpg,1,1,0.9891048071021958,2,large,0.8388617038726807,0.7607437968254089,0.7861190438270569,0.7657238841056824,sheets/107_out_to_in_415e8a7ccf88.jpg,,,,
00c894a10e65,out_to_in,images/It's Always Sunny in Philadelphia/53310_53430,images/It's Always Sunny in Philadelphia/53310_53430/00053415.jpg,images/It's Always Sunny in Philadelphia/53310_53430/00053416.jpg,2,2,0.9657073479176725,3,large,0.7172873020172119,0.7951083779335022,0.7283565402030945,0.7067478895187378,sheets/108_out_to_in_00c894a10e65.jpg,,,,
e5702d920c4c,in_to_out,images/Jamie Oliver/2575_2675,images/Jamie Oliver/2575_2675/00002615.jpg,images/Jamie Oliver/2575_2675/00002616.jpg,0,0,0.9946034905548907,2,medium,0.9126541018486023,0.9389463663101196,0.9429805874824524,0.9372274279594421,sheets/109_in_to_out_e5702d920c4c.jpg,,,,
c16848f3ad36,out_to_in,images/CBS This Morning/2487_2818,images/CBS This Morning/2487_2818/00002772.jpg,images/CBS This Morning/2487_2818/00002773.jpg,1,1,0.9973219834449889,3,large,0.32159093022346497,0.22002176940441132,0.24439072608947754,0.182869091629982,sheets/110_out_to_in_c16848f3ad36.jpg,,,,
73747d0884ce,out_to_in,images/It's Always Sunny in Philadelphia/66300_66420,images/It's Always Sunny in Philadelphia/66300_66420/00066364.jpg,images/It's Always Sunny in Philadelphia/66300_66420/00066365.jpg,0,0,0.9885311499031282,4,large,0.6260603666305542,0.8747449517250061,0.8581271171569824,0.7799208760261536,sheets/111_out_to_in_73747d0884ce.jpg,,,,
3456c1db8bfd,out_to_in,images/Survivor/13336_13397,images/Survivor/13336_13397/00013372.jpg,images/Survivor/13336_13397/00013373.jpg,1,1,0.929168326883503,2,medium,0.5817598104476929,0.7752580642700195,0.750210702419281,0.5786300301551819,sheets/112_out_to_in_3456c1db8bfd.jpg,,,,
9546b2844222,out_to_in,images/Titanic/1738_1919,images/Titanic/1738_1919/00001815.jpg,images/Titanic/1738_1919/00001816.jpg,0,0,0.9838686740486436,2,large,0.963083028793335,0.9344174265861511,0.9340405464172363,0.9294671416282654,sheets/113_out_to_in_9546b2844222.jpg,,,,
e5bc2bb83409,out_to_in,images/CBS This Morning/7162_7283,images/CBS This Morning/7162_7283/00007216.jpg,images/CBS This Morning/7162_7283/00007217.jpg,0,0,0.99905838041431,5+,medium,0.9215037226676941,0.9154125452041626,0.9214990139007568,0.9411214590072632,sheets/114_out_to_in_e5bc2bb83409.jpg,,,,
77f7d304eb6b,in_to_out,images/I Wanna Marry Harry/9062_9111,images/I Wanna Marry Harry/9062_9111/00009106.jpg,images/I Wanna Marry Harry/9062_9111/00009107.jpg,0,0,0.9910798833070066,2,large,0.8063098788261414,0.8245077729225159,0.8280213475227356,0.7805817723274231,sheets/115_in_to_out_77f7d304eb6b.jpg,,,,
889a3416a91e,in_to_out,images/Downton Abby/13066_13217,images/Downton Abby/13066_13217/00013154.jpg,images/Downton Abby/13066_13217/00013155.jpg,0,0,0.9892857525993618,3,large,0.7168959379196167,0.749992311000824,0.7629935145378113,0.6926702260971069,sheets/116_in_to_out_889a3416a91e.jpg,,,,
de3e71ad4ddc,out_to_in,images/West World/33264_33408,images/West World/33264_33408/00033287.jpg,images/West World/33264_33408/00033288.jpg,0,0,0.9994028653733084,1,large,0.6666558384895325,0.7159966230392456,0.7305699586868286,0.7222664952278137,sheets/117_out_to_in_de3e71ad4ddc.jpg,,,,
76ae7d59fb50,out_to_in,images/I Wanna Marry Harry/16159_16232,images/I Wanna Marry Harry/16159_16232/00016211.jpg,images/I Wanna Marry Harry/16159_16232/00016212.jpg,1,1,0.9921769518283766,2,medium,0.9303039908409119,0.903414249420166,0.9192023277282715,0.8993352651596069,sheets/118_out_to_in_76ae7d59fb50.jpg,,,,
6abc5b6319b7,out_to_in,images/MLB Interview/1918_2098,images/MLB Interview/1918_2098/00001934.jpg,images/MLB Interview/1918_2098/00001935.jpg,2,2,0.9925871872673683,3,large,0.778572142124176,0.9540602564811707,0.9744682908058167,0.9525002837181091,sheets/119_out_to_in_6abc5b6319b7.jpg,,,,
b407035e8bf3,in_to_out,images/Titanic/10261_10286,images/Titanic/10261_10286/00010267.jpg,images/Titanic/10261_10286/00010268.jpg,0,0,0.9335684822659985,2,large,0.3175680637359619,0.39556971192359924,0.2600252330303192,0.25227245688438416,sheets/120_in_to_out_b407035e8bf3.jpg,,,,
